Time_s,Best_fitness
291.8530399799347,0.3815176554307108
582.0137770175934,0.39375209048243387
876.0720911026001,0.4142382409012286
1153.1749939918518,0.42126598677690785
1252.6585309505463,0.42580383730755067
1326.069519996643,0.4293175305692982
1407.4427120685577,0.4335487886077435
1496.1345038414001,0.43811624122787407
1570.0646378993988,0.4409177781582075
1654.275016784668,0.4438591131932034
1737.8950440883636,0.44464080451159044
1801.3548369407654,0.44486012852153944
1859.7996320724487,0.44572555101577527
1920.1477191448212,0.44577197075239605
1985.336079120636,0.4463067175551628
2045.6527190208435,0.4464669569344978
2106.85094499588,0.44674039762702833
2167.787137031555,0.44674039762702833
2229.850342988968,0.44674039762702833
2291.631761074066,0.4468771619700065
2353.0957810878754,0.4471661580785199
2409.701089859009,0.4471661580785199
2472.5829339027405,0.4481977966150622
2535.6914558410645,0.4481977966150622
2597.563721895218,0.4481977966150622
2662.0750930309296,0.44874872651931474
2718.1249849796295,0.44899622245941195
2780.343293905258,0.44899622245941195
2841.613135099411,0.449031482767404
2901.046175956726,0.449592094764351
2961.4853460788727,0.4497684842944756
3017.705724954605,0.4497684842944756
3080.307378053665,0.4497684842944756
3143.947813987732,0.4497684842944756
3204.9259839057922,0.4497684842944756
3267.442186832428,0.4497684842944756
3326.0778710842133,0.4497684842944756
3388.0519659519196,0.4497684842944756
3449.3145048618317,0.4497684842944756
3513.3906009197235,0.4497684842944756
3573.3820939064026,0.4497684842944756
3636.9068870544434,0.4497684842944756
3697.4009490013123,0.4497684842944756
3755.3089168071747,0.4497684842944756
3817.078173160553,0.4497684842944756
3877.590877056122,0.4497684842944756
3940.9322180747986,0.4497684842944756
4006.701043844223,0.4497684842944756
4072.7769310474396,0.4497684842944756
4138.7142560482025,0.4497684842944756
4201.772185087204,0.4497684842944756
4265.638066768646,0.4497684842944756
4333.216214895248,0.4497684842944756
4396.158992052078,0.4497684842944756
4457.7383189201355,0.4497684842944756
4517.114117145538,0.4497684842944756
4575.971961021423,0.4497684842944756
4633.16987991333,0.4497684842944756
4694.859177827835,0.4497684842944756
4751.043905973434,0.4497684842944756
