Time_s,Best_fitness
286.3179581165314,0.382620923002589
568.0546810626984,0.40450723531359356
841.144788980484,0.41233188727787706
971.9596590995789,0.41818078582202156
1082.9620349407196,0.4233986222726394
1169.2448592185974,0.42571935974273045
1259.9129202365875,0.42953634053589673
1330.6812241077423,0.43063901766865836
1382.6011600494385,0.431596341456578
1438.8900182247162,0.4320590261796146
1499.9978351593018,0.4324871291074075
1560.8302040100098,0.4335900440273428
1627.5089552402496,0.4337289261238999
1684.083317041397,0.4348728550302638
1744.4512362480164,0.4348728550302638
1799.194307088852,0.4348728550302638
1857.149749994278,0.4348728550302638
1912.8269860744476,0.4348728550302638
1968.3764832019806,0.4348728550302638
2025.429703950882,0.4348728550302638
2082.3069891929626,0.4348728550302638
2137.9546971321106,0.4348728550302638
2199.7703092098236,0.4348728550302638
2257.0434651374817,0.4348728550302638
2317.548198223114,0.4348728550302638
2376.7568089962006,0.4348728550302638
2436.6949100494385,0.4348728550302638
2493.2415041923523,0.4348728550302638
2552.1045739650726,0.4348728550302638
2610.7815990448,0.4348728550302638
2665.508312225342,0.4348728550302638
2725.6518001556396,0.4348728550302638
2787.787117242813,0.4348728550302638
2846.38667011261,0.4348728550302638
2909.6903779506683,0.4348728550302638
2957.888673067093,0.4348728550302638
3014.40398812294,0.4348728550302638
3069.571212053299,0.4348728550302638
3124.709020137787,0.4348728550302638
3185.0567791461945,0.4348728550302638
3241.7721750736237,0.4348728550302638
3298.1488132476807,0.4348728550302638
3354.349860191345,0.4348728550302638
3414.723524093628,0.4348728550302638
3470.5571241378784,0.4348728550302638
3523.8576481342316,0.4348728550302638
3581.3714950084686,0.4348728550302638
3638.368707180023,0.4348728550302638
3694.1462700366974,0.4348728550302638
3753.5408651828766,0.4348728550302638
3810.6958038806915,0.4348728550302638
3868.8354721069336,0.4348728550302638
3923.4428050518036,0.4348728550302638
3974.075907230377,0.4348728550302638
4031.221065044403,0.4348728550302638
4092.5986111164093,0.4348728550302638
4154.377606153488,0.4348728550302638
4212.480123996735,0.4348728550302638
4270.929226160049,0.4348728550302638
4323.337064027786,0.4348728550302638
4384.376883029938,0.4348728550302638
4438.44819521904,0.4348728550302638
4494.214296102524,0.4348728550302638
