nearest_time,station_count,incident_freq,efficiency,expected_served
574.9,1,0.0,0.017913037040294944,0.0
732.9,1,0.0,0.015602836577982861,0.0
681.0,1,0.0,0.014595373084873785,0.0
674.2,1,0.0,0.016207094699873782,0.0
685.2,1,0.0,0.014595373084873785,0.0
691.7,1,0.0,0.014595373084873785,0.0
768.1,0,0.0,0.01915152494682099,0.0
396.8,2,0.0,0.3130351414530102,0.0
461.4,2,0.0,0.04508088883551965,0.0
494.7,3,0.0,0.06699142335574772,0.0
546.4,3,0.0,0.058160488666059024,0.0
584.8,3,0.0,0.055936391133060884,0.0
591.2,3,0.0,0.05486009942135452,0.0
570.1,3,0.0,0.05590639491455562,0.0
600.8,3,0.0,0.05486009942135452,0.0
664.6,3,0.0,0.03953789699399542,0.0
561.9,3,0.0,0.05872278259237247,0.0
539.4,3,0.0,0.05649382199939236,0.0
619.7,3,0.0,0.06483763032205679,0.0
499.0,1,0.0,0.027967713034696296,0.0
469.9,3,0.0,0.07486239118116086,0.0
427.9,3,0.0,0.2228554402832149,0.0
516.6,2,0.0,0.018301731426623186,0.0
577.4,2,0.0,0.017747887271328523,0.0
573.1,2,0.0,0.01779560686488198,0.0
504.7,3,0.0,0.06096710495272928,0.0
530.4,2,0.0,0.018425310684234305,0.0
643.3,3,0.0,0.0460656747717732,0.0
607.5,3,0.0,0.05642445538449269,0.0
533.8,4,0.0,0.05637797988102324,0.0
506.1,4,0.0,0.060152287324154896,0.0
429.3,4,0.0,0.18504946800990463,0.0
430.6,3,0.0,0.19825573864593452,0.0
405.0,3,2.3915516728903952e-05,0.0655727316651648,1.5682057610981784e-06
347.8,3,5.1247535847651325e-05,0.07333887693003266,3.7584367244983375e-06
313.8,2,2.7332019118747372e-05,0.19221106926795622,5.253516620066655e-06
510.5,1,3.4165023898434215e-06,0.017750696018250748,6.064529536773779e-08
456.5,1,0.0,0.04904974393641363,0.0
325.2,2,0.0,0.12717867359955096,0.0
203.2,2,1.0249507169530265e-05,0.34067120936277656,3.4917120028163243e-06
177.1,3,3.4165023898434215e-06,0.25682739869815574,8.774514214295184e-07
287.5,2,0.0,0.26480790818702604,0.0
344.1,2,0.0,0.16190966108777785,0.0
372.1,1,0.0,0.2510286274827312,0.0
466.1,1,0.0,0.039473023477033804,0.0
450.3,1,0.0,0.04817047849338595,0.0
534.8,1,0.0,0.018741956715292763,0.0
628.0,1,0.0,0.01488960898717965,0.0
730.3,1,0.0,0.015602836577982861,0.0
642.4,1,0.0,0.014616623813184551,0.0
695.3,1,0.0,0.014595373084873785,0.0
761.4,0,0.0,0.018292913074720533,0.0
824.5,0,0.0,0.018453659593487656,0.0
1075.7,0,0.0,0.018453659593487656,0.0
984.2,0,0.0,0.018453659593487656,0.0
1160.8,0,0.0,0.018453659593487656,0.0
916.8,0,0.0,0.018453659593487656,0.0
826.5,0,0.0,0.018453659593487656,0.0
854.4,0,0.0,0.018453659593487656,0.0
767.3,0,0.0,0.01915152494682099,0.0
931.8,0,0.0,0.018453659593487656,0.0
876.4,0,0.0,0.018453659593487656,0.0
961.5,0,0.0,0.018453659593487656,0.0
855.5,0,0.0,0.018453659593487656,0.0
766.6,0,0.0,0.018292913074720533,0.0
939.9,0,0.0,0.018453659593487656,0.0
788.2,0,0.0,0.01915152494682099,0.0
701.8,1,0.0,0.014595373084873785,0.0
514.2,1,0.0,0.018841145957832036,0.0
484.0,1,0.0,0.03718807155268562,0.0
526.9,1,0.0,0.018964725215443148,0.0
598.5,1,0.0,0.017373529713071545,0.0
582.0,1,0.0,0.018754761566395575,0.0
628.0,1,0.0,0.01488960898717965,0.0
601.9,1,0.0,0.021636014288795493,0.0
592.4,2,0.0,0.016541713277438457,0.0
582.2,2,0.0,0.018589611797429156,0.0
664.0,1,0.0,0.014616623813184551,0.0
434.1,2,0.0,0.1219459920459958,0.0
358.3,3,0.0,0.18434400261212922,0.0
432.4,2,0.0,0.12742715563104937,0.0
530.8,3,0.0,0.057455633868983697,0.0
531.8,3,0.0,0.05653653679433332,0.0
525.7,3,0.0,0.05674369682815036,0.0
501.3,3,0.0,0.06913885031167073,0.0
517.9,3,3.4165023898434215e-06,0.02124850873449938,7.259558087202595e-08
504.1,3,1.708251194921711e-05,0.016257149462410834,2.777129499518416e-07
532.4,3,1.708251194921711e-05,0.059916327494843526,1.0235213803838701e-06
479.6,3,6.491354540702501e-05,0.038329543463139056,2.488106560025016e-06
517.4,3,1.708251194921711e-05,0.03387406947673668,5.786541966049648e-07
505.4,1,0.0,0.023484219971677864,0.0
446.6,3,0.0,0.08391981830016342,0.0
461.1,3,0.0,0.08268520594054735,0.0
561.8,2,0.0,0.02040439644845642,0.0
532.2,2,0.0,0.01821815065041725,0.0
478.9,4,0.0,0.07752609505706644,0.0
467.4,4,0.0,0.07545990392856827,0.0
501.4,4,0.0,0.06934510821302732,0.0
541.2,3,0.0,0.05649382199939236,0.0
526.7,4,0.0,0.05694995472950695,0.0
480.0,4,0.0,0.07443752603235776,0.0
529.5,4,0.0,0.05694995472950695,0.0
387.7,5,0.0,0.2856071736966869,0.0
506.6,2,6.833004779686843e-06,0.01710953636541515,1.1690954376310759e-07
385.5,4,0.00013666009559373687,0.08168537623743208,1.116313132521783e-05
343.6,4,9.566206691561581e-05,0.08588178043205455,8.215628626523427e-06
269.1,2,3.416502389843422e-05,0.46482796381112385,1.5880858492267564e-05
542.7,1,4.4414531067964485e-05,0.02169032711930998,9.633657077149057e-07
185.5,2,4.7831033457807905e-05,0.5728838854350958,2.740162829168506e-05
168.0,2,3.758152628827764e-05,0.5824770228578567,2.189037554685024e-05
192.8,2,3.758152628827764e-05,0.5712315973149238,2.1467755291185636e-05
159.0,3,2.049901433906053e-05,0.44854796722185225,9.194791211837201e-06
367.0,2,0.0,0.20721083878598168,0.0
250.9,2,0.0,0.4139489700803207,0.0
313.0,2,0.0,0.1621419471739256,0.0
370.8,1,0.0,0.23781780909862016,0.0
434.0,1,0.0,0.12565284884643185,0.0
601.5,1,0.0,0.020969347622128827,0.0
634.6,1,0.0,0.014755512701934552,0.0
768.4,0,0.0,0.01915152494682099,0.0
634.9,1,0.0,0.014755512701934552,0.0
658.7,1,0.0,0.014616623813184551,0.0
703.1,1,0.0,0.014595373084873785,0.0
676.6,1,0.0,0.01515092864154045,0.0
1164.0,0,0.0,0.018453659593487656,0.0
1235.2,0,0.0,0.018453659593487656,0.0
1146.3,0,0.0,0.018453659593487656,0.0
988.2,0,0.0,0.018453659593487656,0.0
929.3,0,0.0,0.018453659593487656,0.0
841.2,0,0.0,0.018453659593487656,0.0
754.3,0,0.0,0.017606743627790706,0.0
737.0,1,0.0,0.015602836577982861,0.0
854.4,0,0.0,0.018453659593487656,0.0
885.9,0,0.0,0.018453659593487656,0.0
950.2,0,0.0,0.018453659593487656,0.0
790.4,0,0.0,0.01915152494682099,0.0
668.6,2,0.0,0.014849156423516797,0.0
682.2,2,0.0,0.01482790569520603,0.0
726.7,1,0.0,0.015602836577982861,0.0
575.8,1,0.0,0.017913037040294944,0.0
547.0,1,0.0,0.020164628176492318,0.0
406.3,2,0.0,0.3288301253866068,0.0
598.6,1,0.0,0.01804019637973821,0.0
522.0,1,0.0,0.01862768817877648,0.0
488.0,1,0.0,0.036711881076018964,0.0
542.2,1,0.0,0.018575961496685146,0.0
505.1,2,0.0,0.02294480544046902,0.0
439.1,2,0.0,0.04571520316119385,0.0
420.1,2,1.0249507169530265e-05,0.03334190496243399,3.417380939582639e-07
398.9,2,0.0,0.31280423068459745,0.0
362.5,3,0.0,0.19293696364167554,0.0
448.7,2,0.0,0.04633533163698652,0.0
566.8,3,0.0,0.05646707416199152,0.0
547.4,3,2.049901433906053e-05,0.05184873128272862,1.0628478860267502e-06
507.3,3,1.0249507169530265e-05,0.011251685924923248,1.1532423555680359e-07
509.9,3,2.7332019118747372e-05,0.04247432225175914,1.1609089878409179e-06
597.8,3,2.3915516728903952e-05,0.012013744010059479,2.873148958493471e-07
510.9,3,7.516305257655528e-05,0.025480500980805024,1.915192234897216e-06
549.2,3,7.174655018671185e-05,0.03999612336825428,2.8695838725143747e-06
443.9,4,0.0004714773297983922,0.051841816940749755,2.4442241423121746e-05
503.1,3,0.00011957758364451976,0.03618680086865175,4.327130207698785e-06
413.3,3,0.0,0.2685147258960923,0.0
436.3,3,0.0,0.1462504193592258,0.0
462.6,3,0.0,0.08007978422867318,0.0
524.5,2,0.0,0.018425310684234305,0.0
489.8,3,0.0,0.07577070036353062,0.0
432.4,4,0.0,0.13925259921441893,0.0
410.2,5,0.0,0.27598437174708884,0.0
539.6,3,0.0,0.05649382199939236,0.0
439.7,4,0.0,0.08392569260066704,0.0
437.5,4,0.0,0.0878145752896906,0.0
420.5,4,3.4165023898434215e-06,0.03880670197388947,1.325831900357348e-07
447.8,3,2.7332019118747372e-05,0.026111897972895204,7.136908946219525e-07
386.1,5,1.708251194921711e-05,0.11093345986366747,1.895022153689096e-06
353.7,5,4.4414531067964485e-05,0.09550787548407796,4.241937502922864e-06
315.5,5,0.00016740861710232767,0.2056200614337147,3.442257013311384e-05
378.6,4,0.00018449112905154477,0.12201014097183675,2.2509788663632303e-05
300.4,4,9.224556452577238e-05,0.36089922114434797,3.3291352391371946e-05
224.1,4,0.0001400765979835803,0.5361673207918525,7.510449424649364e-05
219.7,2,0.00015374260754295397,0.5244985528372392,8.063777516570297e-05
84.5,3,0.00010249507169530265,0.7089688161060477,7.26658096365232e-05
99.1,3,7.174655018671185e-05,0.4924015736314315,3.532811421456339e-05
252.8,2,1.3666009559373686e-05,0.38603860208668145,5.275607226403843e-06
204.4,2,0.0,0.38819502081731155,0.0
398.6,2,0.0,0.31278003331618476,0.0
346.1,2,0.0,0.16397858822838451,0.0
389.9,1,0.0,0.30159637629687297,0.0
439.1,1,0.0,0.04793293683986121,0.0
486.0,2,0.0,0.035522843047029816,0.0
489.8,2,0.0,0.039040929897075825,0.0
513.5,1,0.0,0.01916010880421732,0.0
536.8,1,0.0,0.01861809512895943,0.0
560.4,1,0.0,0.020804922089665265,0.0
583.1,1,0.0,0.018261278347148257,0.0
637.5,1,0.0,0.014616623813184551,0.0
1190.1,0,0.0,0.018453659593487656,0.0
1171.8,0,0.0,0.018453659593487656,0.0
1052.6,0,0.0,0.018453659593487656,0.0
951.8,0,0.0,0.018453659593487656,0.0
959.3,0,0.0,0.018453659593487656,0.0
948.2,0,0.0,0.018453659593487656,0.0
820.5,0,0.0,0.018453659593487656,0.0
719.8,1,0.0,0.025009961711154903,0.0
742.9,1,0.0,0.015997498167760638,0.0
851.6,0,0.0,0.018453659593487656,0.0
811.1,0,0.0,0.018453659593487656,0.0
854.0,0,0.0,0.018453659593487656,0.0
686.2,2,0.0,0.01482790569520603,0.0
616.5,2,0.0,0.016386984989911514,0.0
665.7,1,0.0,0.014616623813184551,0.0
623.1,2,0.0,0.015594544414355956,0.0
533.4,1,0.0,0.01825386147695943,0.0
516.3,1,0.0,0.018841145957832036,0.0
367.3,3,0.0,0.19825623859897984,0.0
343.4,3,0.0,0.14921402286463545,0.0
446.4,2,3.4165023898434215e-06,0.02469669223591774,8.437630804524043e-08
483.6,1,3.416502389843422e-05,0.02809974913736923,9.60028600818226e-07
387.5,2,8.882906213592897e-05,0.10719889101521939,9.522376950893601e-06
402.1,2,8.541255974608554e-05,0.07469137727507112,6.3795817240244285e-06
363.6,2,7.174655018671185e-05,0.11165315514044648,8.010728698788767e-06
291.7,3,4.4414531067964485e-05,0.30840147220295083,1.3697506768563946e-05
316.9,3,3.416502389843422e-05,0.20830425441311134,7.11671983016947e-06
378.5,2,3.416502389843422e-05,0.10207275793442078,3.487318214208577e-06
513.8,3,5.1247535847651325e-05,0.03458771835694149,1.7725353363858265e-06
496.6,3,7.516305257655528e-05,0.04429904043716446,3.329651105469541e-06
496.9,3,9.224556452577238e-05,0.04548864566883382,4.196125799234407e-06
558.2,3,0.00011616108125467634,0.04733452684678418,5.498429819200956e-06
520.0,3,0.00010249507169530265,0.03698570738639791,3.790852730270339e-06
519.6,3,0.00016399211471248423,0.03828006670503696,6.27762909029397e-06
468.6,3,0.00013324359320389343,0.049679780814116184,6.6195125052546865e-06
404.5,4,0.00029040270313669084,0.08017688455928053,2.3283584005093475e-05
388.9,4,9.907856930545922e-05,0.123593008262305,1.2245418434786981e-05
339.3,5,3.758152628827764e-05,0.060597067135605975,2.277330271549301e-06
371.8,3,0.0,0.242912749591214,0.0
366.0,5,0.0,0.18814893011303663,0.0
386.4,5,0.0,0.2860502653291314,0.0
513.7,2,0.0,0.018620694273008467,0.0
436.6,5,0.0,0.14264042162735696,0.0
376.6,5,0.0,0.2389310405432516,0.0
444.4,5,0.0,0.08390013128152021,0.0
412.0,4,3.4165023898434215e-06,0.024859578148081506,8.493280815341976e-08
382.8,5,6.491354540702501e-05,0.10310590299289794,6.692969715661797e-06
430.7,4,6.833004779686844e-05,0.07521851849565873,5.139684964017994e-06
412.6,4,0.00013324359320389343,0.10166622847408698,1.3546373589375332e-05
353.7,5,0.0002801531959671606,0.11785292616262848,3.3016873918542164e-05
312.8,5,0.00019132413383123162,0.2101791102499211,4.021233621798509e-05
293.6,5,0.00013324359320389343,0.25922374865232173,3.4539903714218275e-05
322.8,5,0.00029040270313669084,0.12516371181015218,3.634788024428995e-05
240.9,5,0.00014690960276326714,0.3533730981073829,5.1913901470180644e-05
174.1,4,0.00020157364100076189,0.5184063092574361,0.00010449704727478837
157.8,3,0.00035189974615387244,0.6539953054878047,0.00023014078198698272
0.0,3,0.0003006522103062211,0.6666310736453119,0.0002004241057502723
121.3,3,5.808054062733817e-05,0.5247525218599335,3.0477910165184028e-05
151.9,3,6.833004779686843e-06,0.479001193494531,3.273017444623833e-06
342.0,3,0.0,0.14814531638394632,0.0
366.2,2,0.0,0.20458123901330705,0.0
417.6,2,0.0,0.23487736339151596,0.0
455.0,3,0.0,0.08449108813746077,0.0
514.6,1,0.0,0.018841145957832036,0.0
506.2,2,0.0,0.02188996015973191,0.0
1015.3,0,0.0,0.018453659593487656,0.0
670.4,1,0.0,0.015202642277298027,0.0
672.5,1,0.0,0.015739258439873782,0.0
641.0,1,0.0,0.014616623813184551,0.0
744.6,1,0.0,0.016978185956590865,0.0
682.0,1,0.0,0.014595373084873785,0.0
1180.9,0,0.0,0.018453659593487656,0.0
1148.1,0,0.0,0.018453659593487656,0.0
1113.7,0,0.0,0.018453659593487656,0.0
1008.6,0,0.0,0.018453659593487656,0.0
1080.9,0,0.0,0.018453659593487656,0.0
982.0,0,0.0,0.018453659593487656,0.0
840.2,0,0.0,0.018453659593487656,0.0
774.5,0,0.0,0.01915152494682099,0.0
718.2,1,0.0,0.01753821787115949,0.0
713.4,1,0.0,0.01572678334154045,0.0
720.8,1,0.0,0.02417662837782157,0.0
673.3,2,0.0,0.01643962731020603,0.0
670.3,2,0.0,0.015435174887630273,0.0
722.6,1,0.0,0.01752591350131619,0.0
614.0,2,0.0,0.01648918699901408,0.0
664.3,2,0.0,0.014849156423516797,0.0
707.9,1,0.0,0.014851783341540453,0.0
459.4,1,0.0,0.048452037900682574,0.0
399.4,2,3.4165023898434215e-06,0.1505328535423242,5.142958538773004e-07
353.0,3,0.0,0.18242529082954229,0.0
305.9,3,3.074852150859079e-05,0.2481907629096187,7.631499011559969e-06
369.0,2,9.224556452577238e-05,0.14034519079368515,1.294622135324072e-05
338.9,2,0.00024257166967888295,0.20656097834500192,5.01058414076507e-05
376.8,2,0.00022890566011950924,0.13280947458501402,3.040084045000782e-05
283.4,3,0.00015374260754295397,0.32528106883719704,5.000955970738978e-05
255.0,3,0.00014690960276326714,0.44000468090563144,6.464091288582443e-05
270.6,3,0.0002562376792382566,0.40955988874973565,0.00010494467540231082
303.8,3,0.0002630706840179435,0.33897356192353617,8.917400679922339e-05
412.7,3,0.0003553162485437159,0.08283551927547377,2.9432805955132004e-05
397.1,4,0.0003928977748319935,0.09741128687922668,3.827267785836913e-05
393.8,4,0.0001708251194921711,0.11663850089058524,1.9924785852021926e-05
435.7,4,8.541255974608554e-05,0.07092914905759302,6.058240181620672e-06
434.6,3,0.00019815713861091845,0.06142372143140821,1.2171548881681999e-05
486.5,3,0.0002562376792382566,0.045230483060037616,1.1589754010129318e-05
472.9,3,0.00022548915772966583,0.05254584339662537,1.1848517969699979e-05
396.0,3,0.00013324359320389343,0.10796538844390834,1.438569629792046e-05
416.2,3,0.00010932807647498949,0.048030830014588376,5.251118256992139e-06
484.6,2,4.4414531067964485e-05,0.027973045514474004,1.2424096990681903e-06
384.8,3,3.4165023898434215e-06,0.10034705845700151,3.428359650321032e-07
390.0,3,0.0,0.2934900691881057,0.0
471.4,2,0.0,0.0379841548022333,0.0
516.3,2,0.0,0.018301731426623186,0.0
402.4,4,0.0,0.31054416304531596,0.0
378.9,4,0.0,0.2457634468539729,0.0
521.2,2,0.0,0.017940620315512076,0.0
501.3,3,3.4165023898434215e-06,0.032050184530318444,1.0949953204275562e-07
372.4,4,7.516305257655528e-05,0.07374854305180882,5.543165618847457e-06
330.7,5,0.0001400765979835803,0.10435259288294423,1.46173562018084e-05
309.7,5,0.0002084066457804487,0.26540658399071954,5.53124959375528e-05
295.1,5,0.00041339678917105404,0.29338834648063694,0.00012128580041530003
252.7,5,0.00021523965056013556,0.3764915645809074,8.103591279923321e-05
276.6,5,0.00012982709081405002,0.33307044713161604,4.324156718723256e-05
296.5,5,6.833004779686844e-05,0.2592976929540172,1.7717823753165713e-05
265.1,5,7.174655018671185e-05,0.37265014797579854,2.673636254383123e-05
176.2,4,4.7831033457807905e-05,0.46868592543918736,2.2417732180885432e-05
130.6,3,0.00024257166967888295,0.5713813075514153,0.00013860091779605013
74.3,4,0.0003621492533234027,0.6827636593993389,0.0002472623494478246
170.5,3,0.00010591157408514608,0.5595704429824171,5.9264986427790274e-05
299.7,3,6.149704301718158e-05,0.34653322379292434,2.1310768570476082e-05
329.5,3,5.808054062733817e-05,0.13897592976410328,8.071797134886097e-06
438.2,2,1.3666009559373686e-05,0.027994899610236625,3.825785656872004e-07
385.8,3,3.4165023898434215e-06,0.30067162548272347,1.027245327019831e-06
426.9,3,0.0,0.21639224272999266,0.0
515.7,1,0.0,0.018841145957832036,0.0
532.0,3,0.0,0.05653653679433332,0.0
655.7,2,0.0,0.014849156423516797,0.0
651.7,2,0.0,0.014849156423516797,0.0
672.5,1,0.0,0.015739258439873782,0.0
643.7,1,0.0,0.014616623813184551,0.0
744.6,1,0.0,0.016978185956590865,0.0
682.4,1,0.0,0.014595373084873785,0.0
1304.0,0,0.0,0.018453659593487656,0.0
1091.5,0,0.0,0.018453659593487656,0.0
1065.2,0,0.0,0.018453659593487656,0.0
1062.3,0,0.0,0.018453659593487656,0.0
1087.4,0,0.0,0.018453659593487656,0.0
950.8,0,0.0,0.018453659593487656,0.0
929.7,0,0.0,0.018453659593487656,0.0
858.6,0,0.0,0.018453659593487656,0.0
852.5,0,0.0,0.018453659593487656,0.0
726.9,1,0.0,0.015602836577982861,0.0
636.0,2,0.0,0.014988045312266796,0.0
613.1,2,0.0,0.01648918699901408,0.0
692.0,2,0.0,0.01482790569520603,0.0
621.0,2,0.0,0.015594544414355956,0.0
561.4,2,0.0,0.02040439644845642,0.0
611.5,2,0.0,0.01648918699901408,0.0
643.3,2,0.0,0.014849156423516797,0.0
648.8,2,0.0,0.014849156423516797,0.0
681.9,2,3.4165023898434215e-06,0.0731684815326559,2.499802920175331e-07
379.2,3,1.0249507169530265e-05,0.17932714601170677,1.838014868738389e-06
340.8,3,2.7332019118747372e-05,0.060577593350192166,1.655707939615156e-06
288.1,3,6.149704301718158e-05,0.33376158580248744,2.052535059957831e-05
300.1,3,0.00016399211471248423,0.34978028445005216,5.736120853169832e-05
256.4,3,0.00019474063622107503,0.41506161587758433,8.082936314694823e-05
213.4,4,0.0002801531959671606,0.5615628371585664,0.00015732362356635853
219.8,3,0.0005295578704257304,0.5668512417393008,0.000300180536423645
221.2,4,0.00030406871269606455,0.5033213787406603,0.00015304428370608092
251.8,3,0.000283569698357004,0.4263800676007163,0.0001209084671549741
320.7,3,0.00032798422942496847,0.2891701625400074,9.48432529333772e-05
341.2,4,0.0004543948178491751,0.21742047259746017,9.879473604260449e-05
397.4,4,0.0002391551672890395,0.08897359077276701,2.1278493985567636e-05
388.4,4,0.00013666009559373687,0.12043336590498015,1.645843529725008e-05
440.7,3,0.0002391551672890395,0.05467513087803194,1.3075840071685859e-05
462.6,3,0.0002699036887976303,0.05439572838763843,1.4681607746657589e-05
432.8,4,0.0003109017174757514,0.06529995307542857,2.0301867562236715e-05
437.5,2,0.00013666009559373687,0.053326847971269194,7.287652141466321e-06
459.4,2,0.0002084066457804487,0.0619467632674237,1.2910117149519283e-05
424.6,2,9.566206691561581e-05,0.22506352010802316,2.1530041520837755e-05
273.5,5,0.0,0.37017908580200515,0.0
444.9,2,0.0,0.04568582531768318,0.0
471.4,2,0.0,0.0379841548022333,0.0
399.4,4,0.0,0.29561631918789977,0.0
323.6,5,0.0,0.12673656787973095,0.0
318.3,4,0.0,0.16100181088241064,0.0
437.8,4,0.0,0.08392569260066704,0.0
392.7,4,3.4165023898434215e-06,0.04757562044082727,1.625422209343699e-07
366.0,6,9.907856930545922e-05,0.07627266670971761,7.556986694710949e-06
274.0,6,0.0003143182198655948,0.20917382580899538,6.574714457075944e-05
358.3,5,0.00022207265533982242,0.16334179740623003,3.627374667798082e-05
231.2,5,0.00015374260754295397,0.5010775540933523,7.703696974755755e-05
200.5,5,0.00026648718640778687,0.6198450250953371,0.00016518075674652044
243.6,5,0.00022207265533982242,0.5073548375710778,0.00011266963597891355
318.6,5,5.808054062733817e-05,0.23132609474216248,1.3435544643835646e-05
270.5,5,0.00011274457886483292,0.36682699249909184,4.135775478556333e-05
391.2,4,0.00010591157408514608,0.10998155644057728,1.1648319762955874e-05
149.4,4,0.0002391551672890395,0.6081664491415152,0.00014544614888402021
137.9,4,0.0002528211768484132,0.5993665287011005,0.00015153255114976047
186.6,4,0.00027673669357731714,0.5886608764353745,0.00016290406458305116
236.2,3,0.00010932807647498949,0.5491798220780417,6.0040773586669265e-05
282.4,3,0.0001879076314413882,0.3780173936019821,7.103235307539544e-05
479.2,2,0.00018449112905154477,0.06350881262786182,1.171681254643723e-05
385.6,3,0.00010932807647498949,0.08580748862367567,9.381167678376005e-06
551.9,2,0.0,0.019966266074172352,0.0
482.2,3,0.0,0.07330515827847936,0.0
553.4,3,0.0,0.05828465221808841,0.0
1055.5,0,0.0,0.018453659593487656,0.0
678.8,1,0.0,0.01515092864154045,0.0
678.8,1,0.0,0.01515092864154045,0.0
678.8,1,0.0,0.01515092864154045,0.0
733.8,1,0.0,0.015602836577982861,0.0
730.3,1,0.0,0.015602836577982861,0.0
1185.7,0,0.0,0.018453659593487656,0.0
1151.1,0,0.0,0.018453659593487656,0.0
1166.5,0,0.0,0.018453659593487656,0.0
1132.4,0,0.0,0.018453659593487656,0.0
1070.0,0,0.0,0.018453659593487656,0.0
1050.8,0,0.0,0.018453659593487656,0.0
951.5,0,0.0,0.018453659593487656,0.0
897.9,0,0.0,0.018453659593487656,0.0
876.5,0,0.0,0.018453659593487656,0.0
801.3,0,0.0,0.018453659593487656,0.0
710.6,1,0.0,0.014851783341540453,0.0
657.3,2,0.0,0.014849156423516797,0.0
562.9,2,0.0,0.02040439644845642,0.0
544.9,2,0.0,0.0181754358554763,0.0
521.6,2,0.0,0.017940620315512076,0.0
579.2,2,0.0,0.01824788727132852,0.0
565.3,2,0.0,0.018148688018075457,0.0
