Time_s,Best_fitness
298.0837941169739,0.38070947780472775
593.0944759845734,0.3987970120242864
856.7473373413086,0.4141342772810074
1076.77481508255,0.4212200460172726
1230.5501182079315,0.4242546393694017
1305.9223041534424,0.42970790684011306
1380.5441200733185,0.43121101863766076
1452.114482164383,0.4335705677361644
1515.229313135147,0.4344873517778765
1592.763111114502,0.4357901378753609
1662.3040850162506,0.43800069347980614
1723.8847920894623,0.44040293544179593
1786.7609431743622,0.440875959682437
1847.6194140911102,0.44110456815066823
1913.3800880908966,0.44163285986160833
1977.393187046051,0.4420059480351354
2042.4141759872437,0.44257161216094554
2110.201164007187,0.442947151781658
2173.425423145294,0.44295703315212104
2242.9306700229645,0.44365687104535084
2307.0892832279205,0.443938205610981
2373.370351076126,0.44406012511069304
2436.2334730625153,0.44428076005328804
2496.0027163028717,0.44428076005328804
2562.7251110076904,0.44428076005328804
2621.1866431236267,0.44428076005328804
2682.964912176132,0.44428076005328804
2739.78568315506,0.4445326989834285
2803.9120881557465,0.4445326989834285
2863.066440343857,0.4445326989834285
2926.6941912174225,0.4445622309655445
2988.4970512390137,0.4447811620067763
3054.397872209549,0.44539830934698244
3115.7906720638275,0.44539830934698244
3171.16109418869,0.44539830934698244
3232.545510292053,0.44539830934698244
3287.858584165573,0.44539830934698244
3352.274478197098,0.44539830934698244
3419.158767223358,0.4459659647277344
3478.0578789711,0.4459659647277344
3540.4102880954742,0.4459797706106746
3607.361294031143,0.4460149068105398
3667.238685131073,0.4460149068105398
3727.3637330532074,0.44704934144311137
3788.737918138504,0.44710782748845024
3851.07688498497,0.44710782748845024
3912.5192272663116,0.44710782748845024
3973.930270910263,0.44710782748845024
4035.754080057144,0.4471919098824451
4138.585614204407,0.4471919098824451
4220.913761138916,0.4472050618012142
4288.220769166946,0.4472050618012142
4358.9931383132935,0.4472050618012142
4434.2150819301605,0.4472050618012142
4496.614023208618,0.4472050618012142
4587.63295006752,0.4472050618012142
4721.908781051636,0.4472050618012142
4935.538878202438,0.4472050618012142
5401.792805194855,0.4472050618012142
5589.818560123444,0.4472050618012142
5853.762540102005,0.4472050618012142
5958.421877145767,0.4472050618012142
6057.640064001083,0.4472050618012142
6345.2633810043335,0.4472050618012142
8367.019538164139,0.4472050618012142
9226.910357952118,0.4472050618012142
9622.52790236473,0.4472050618012142
9689.59886097908,0.4472050618012142
9745.774013280869,0.4472050618012142
9806.066105127335,0.4472050618012142
9866.330438137054,0.4472050618012142
9924.544934272766,0.4472050618012142
9988.134640216827,0.4472050618012142
10050.27350616455,0.44733493041517713
10115.57151889801,0.44733493041517713
10178.686982154846,0.44733493041517713
10239.756275177002,0.44733493041517713
10298.418555259705,0.44733493041517713
10364.703519105911,0.44733493041517713
10426.234683275223,0.44733493041517713
