Time_s,Best_fitness
293.6087999343872,0.3815176554307108
588.6231129169464,0.39375209048243387
885.850341796875,0.4142382409012286
1163.696921825409,0.42126598677690785
1262.8118178844452,0.42580383730755067
1336.347595691681,0.4293175305692982
1417.954848766327,0.4335487886077435
1507.2917158603668,0.43811624122787407
1581.563913822174,0.4409177781582075
1666.1901948451996,0.4438591131932034
1750.2169287204742,0.44464080451159044
1813.861912727356,0.44486012852153944
1872.5380806922913,0.44572555101577527
1933.0971410274506,0.44577197075239605
1998.4117367267609,0.4463067175551628
2058.8412799835205,0.4464669569344978
2120.1781158447266,0.44674039762702833
2180.9184358119965,0.44674039762702833
2243.084353685379,0.44674039762702833
2304.4306738376617,0.4468771619700065
2364.6870646476746,0.4471661580785199
2420.767169713974,0.4471661580785199
2483.6609687805176,0.4481977966150622
2546.8052847385406,0.4481977966150622
2608.54651761055,0.4481977966150622
2672.88804769516,0.44874872651931474
2728.860136985779,0.44899622245941195
2790.970398902893,0.44899622245941195
2852.0937175750732,0.449031482767404
2911.5361268520355,0.449592094764351
2971.9783449172974,0.4497684842944756
3028.05250787735,0.4497684842944756
3090.6887679100037,0.4497684842944756
3154.416379928589,0.4497684842944756
3215.631814956665,0.4497684842944756
3278.3453226089478,0.4497684842944756
3337.0943298339844,0.4497684842944756
3398.837817668915,0.4497684842944756
3460.2867498397827,0.4497684842944756
3524.635115623474,0.4497684842944756
3583.476516723633,0.4497684842944756
3646.6428956985474,0.4497684842944756
3705.7008187770844,0.4497684842944756
3762.6239647865295,0.4497684842944756
3824.3497626781464,0.4497684842944756
3886.1593158245087,0.4497684842944756
3949.2554869651794,0.4497684842944756
4013.630586862564,0.4497684842944756
4079.2520458698273,0.4497684842944756
4144.838725805283,0.4497684842944756
4207.519807815552,0.4497684842944756
4270.887730836868,0.4497684842944756
4338.5170266628265,0.4497684842944756
4401.529967784882,0.4497684842944756
4463.265790939331,0.4497684842944756
4522.761102676392,0.4497684842944756
4581.170393705368,0.4497684842944756
4637.902657747269,0.4497684842944756
4699.107844829559,0.4497684842944756
4755.385989904404,0.4497684842944756
4816.670712709427,0.4497684842944756
4877.043719768524,0.4497684842944756
4932.516583919525,0.4497684842944756
4997.6509556770325,0.4497684842944756
5055.461160898209,0.4497684842944756
5115.587344884872,0.4497684842944756
5176.080748796463,0.4497684842944756
5236.193541765213,0.4497684842944756
5295.993225812912,0.4497684842944756
5362.052192687988,0.4497684842944756
5422.5205998420715,0.4497684842944756
5482.642357587814,0.4497684842944756
5544.7069876194,0.4497684842944756
5604.675673723221,0.4497684842944756
5664.201876878738,0.4497684842944756
5731.811666965485,0.4497684842944756
5791.990531682968,0.4497684842944756
5854.939970731735,0.4497684842944756
5920.634780883789,0.4497684842944756
5983.253856658936,0.4497684842944756
