gen,dt_sec,best_fitness,offspring_count
1,27.87871479988098,0.35635078280604787,396
2,28.38934087753296,0.35635078280604787,396
3,28.338842153549194,0.3605866440502946,396
4,27.772017002105713,0.36295799598466666,396
5,27.641411066055298,0.36295799598466666,396
6,27.7825448513031,0.36742816983762094,396
7,27.8590030670166,0.3688572117505236,396
8,27.794607877731323,0.37191611757829424,396
9,28.088338136672974,0.3815176554307108,396
10,27.92093801498413,0.3815176554307108,396
11,28.61470603942871,0.38158866094671823,396
12,29.172339916229248,0.3826720119902672,396
13,29.16692614555359,0.3826720119902672,396
14,29.374114990234375,0.3861084682383885,396
15,29.391422986984253,0.389005286131829,396
16,29.733337879180908,0.389005286131829,396
17,30.04497504234314,0.389005286131829,396
18,30.011651754379272,0.39086275307637025,396
19,29.661660194396973,0.39086275307637025,396
20,29.297523975372314,0.39375209048243387,396
21,29.602229118347168,0.3965076844714733,396
22,29.674229860305786,0.39784728384992696,396
23,29.782042026519775,0.40110402104514564,396
24,29.289151191711426,0.40264441075762275,396
25,29.688877820968628,0.4030507014115201,396
26,29.82412099838257,0.4041242042520894,396
27,29.867844820022583,0.4051241516584385,396
28,30.083715200424194,0.40928010776126944,396
29,30.072675943374634,0.40928010776126944,396
30,29.41758394241333,0.4142382409012286,396
31,29.126039028167725,0.4142382409012286,396
32,28.736830949783325,0.4146949345718412,396
33,28.706680059432983,0.41650677697024346,396
34,29.12427020072937,0.41650677697024346,396
35,28.813336849212646,0.4169115200522413,396
36,28.50483512878418,0.41806977934687833,396
37,28.06161594390869,0.41806977934687833,396
38,27.50407886505127,0.4192441536979943,396
39,27.53936529159546,0.42002939730976674,396
40,25.081822872161865,0.42126598677690785,396
41,18.199340105056763,0.42126598677690785,396
42,12.80663776397705,0.42126598677690785,396
43,10.144456148147583,0.42126598677690785,396
44,9.43209195137024,0.4218990814249983,396
45,9.319597959518433,0.4232083954494208,396
46,8.895956993103027,0.4232083954494208,396
47,9.961737155914307,0.4236740002458265,396
48,10.295516729354858,0.4254131864744027,396
49,9.182806015014648,0.4254131864744027,396
50,8.110090017318726,0.42580383730755067,396
51,8.556988000869751,0.42580383730755067,396
52,7.89554500579834,0.42658170489754754,396
53,6.623772859573364,0.42658170489754754,396
54,5.863649129867554,0.42695763317356517,396
55,5.687183141708374,0.42695763317356517,396
56,6.8532280921936035,0.42742138152869963,396
57,8.40380597114563,0.42812615159670997,396
58,8.642675876617432,0.4293175305692982,396
59,7.198180198669434,0.4293175305692982,396
60,7.555667877197266,0.4293175305692982,396
61,8.576782703399658,0.4295958998267415,396
62,7.314115285873413,0.4295958998267415,396
63,6.3951311111450195,0.4308945879915337,396
64,7.419381856918335,0.431172957248977,396
65,6.94256591796875,0.431172957248977,396
66,6.88175892829895,0.43247832234042016,396
67,8.82577109336853,0.4334004943483809,396
68,10.226269006729126,0.4335487886077435,396
69,10.612958908081055,0.4335487886077435,396
70,8.963239192962646,0.4335487886077435,396
71,7.722172975540161,0.43362670878320747,396
72,7.554882049560547,0.43362670878320747,396
73,7.037722826004028,0.4343959083188204,396
74,7.34780216217041,0.4357725676130522,396
75,6.632789850234985,0.4357725676130522,396
76,6.7151570320129395,0.4359400150824317,396
77,8.28942608833313,0.4368552285644978,396
78,8.966503858566284,0.4372101816447083,396
79,12.722480058670044,0.43811624122787407,396
80,14.06182599067688,0.43811624122787407,396
81,11.264951229095459,0.43814164885220197,396
82,10.691523790359497,0.4387561621925121,396
83,8.660039186477661,0.4387561621925121,396
84,6.418432712554932,0.4387561621925121,396
85,5.859304189682007,0.4387561621925121,396
86,5.567028045654297,0.438900468209578,396
87,6.737241744995117,0.438900468209578,396
88,6.959060192108154,0.43954038917421606,396
89,6.887793064117432,0.44077347214114154,396
90,7.503620862960815,0.4409177781582075,396
91,8.305382013320923,0.4415576991228455,396
92,9.770133972167969,0.44287876494489936,396
93,10.928747177124023,0.44287876494489936,396
94,11.166832685470581,0.443028777127764,396
95,9.444987297058105,0.443028777127764,396
96,6.275903940200806,0.44316573551317084,396
97,5.805914878845215,0.44316573551317084,396
98,7.099255084991455,0.4434972825207922,396
99,7.812282085418701,0.44363424090619896,396
100,7.95170783996582,0.4438591131932034,396
101,7.647377967834473,0.44393845066752713,396
102,8.499537229537964,0.44400191746984247,396
103,10.6699697971344,0.4442267897568469,396
104,10.98176097869873,0.4443365947502622,396
105,9.214190244674683,0.4443365947502622,396
106,8.373257875442505,0.44464080451159044,396
107,8.529414892196655,0.44464080451159044,396
108,7.929217100143433,0.44464080451159044,396
109,6.691425085067749,0.44464080451159044,396
110,6.137051820755005,0.44464080451159044,396
111,6.223616123199463,0.44464080451159044,396
112,6.3915369510650635,0.44464080451159044,396
113,7.172271966934204,0.44464080451159044,396
114,6.98676609992981,0.44464080451159044,396
115,6.6845269203186035,0.44464080451159044,396
116,6.614718198776245,0.444784122906874,396
117,5.986581563949585,0.444784122906874,396
118,5.9252402782440186,0.444784122906874,396
119,5.987076997756958,0.444784122906874,396
120,5.903108835220337,0.44486012852153944,396
121,6.0632781982421875,0.44486012852153944,396
122,5.915024757385254,0.444969965093621,396
123,5.6945202350616455,0.444969965093621,396
124,6.239431858062744,0.444969965093621,396
125,6.733049154281616,0.4455135582840155,396
126,6.783984899520874,0.44572555101577527,396
127,5.36552095413208,0.44572555101577527,396
128,4.813981056213379,0.44572555101577527,396
129,5.74272894859314,0.44572555101577527,396
130,5.554527997970581,0.44572555101577527,396
131,6.1979660987854,0.44572555101577527,396
132,6.891601800918579,0.44572555101577527,396
133,6.827059268951416,0.44572555101577527,396
134,6.585052013397217,0.44572555101577527,396
135,6.114090919494629,0.44572555101577527,396
136,6.587021112442017,0.44572555101577527,396
137,7.369375944137573,0.44577197075239605,396
138,5.824530839920044,0.44577197075239605,396
139,4.246507167816162,0.44577197075239605,396
140,4.392291069030762,0.44577197075239605,396
141,6.037614822387695,0.44577197075239605,396
142,6.979434013366699,0.44577197075239605,396
143,5.808023929595947,0.44577197075239605,396
144,6.0511109828948975,0.44577197075239605,396
145,7.198541164398193,0.4463067175551628,396
146,6.73570990562439,0.4463067175551628,396
147,6.7299840450286865,0.4463067175551628,396
148,6.184382915496826,0.4463067175551628,396
149,6.098417043685913,0.4463067175551628,396
150,6.7247960567474365,0.4463067175551628,396
151,6.347372055053711,0.4463067175551628,396
152,6.523118019104004,0.4463067175551628,396
153,6.111886739730835,0.4463067175551628,396
