layout,fitness
"[5845  293  841 3048 2273 1877 6568 4329  986 2536 2507  269 6391 6679
 3894 7086 1905 5994 2942 1696  491 2802 5475 4534 2447 1215  573 1525
 5549 4806 4408 1417 2175 5188 7394 5059 6190 3957 4682 6531]",0.1694943181652276
"[3503 3954 6494 5190 6573  665 5587 1979 2119  634 7191 3038 5704 4727
 4737 5843 2447 4185 1103 4000 4873 2304 3360  480 3101 6034 4482 1366
 2373  616 1585 3967   69 3787 6454 3476 5270 6484 3263 4007]",0.18342614096793772
"[2196   56 2504 3157 3083 5691 7003 4829 1104 1735 4198 5399 2236 1583
 4525 1482 3207 1543 2548 6650 7339 2123 5981 4028 6782 3984 3727 5000
  139 6828 1366 4419  439 1854 4417 1536 5124  922 7585 4463]",0.18073768536875562
"[4614 2505  756 4667 7445 4309 4115 1193 4940 7085 7450  159 3844 2768
 4379 5556 5109  695 1059 5092  205 2485 7134 5758 4076 6364 4785  566
 4901 2170 1691 1864 2400 5201 1329 1054 4788  976   96 5013]",0.1585777144603109
"[7380 5116 7062 4774 3757 4640 1115 6163 6457 7397 7264 6606 2402 3782
   88 1936 1430 1961  214 5855 3190 3256 1839 2302 4353 1079 5152  778
 6388 1192 4968 1658 7379 4176 3144 6343 6258 7289 2877 1389]",0.17915665955481214
