iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
247,0.4223671435317255,33,1529,1876,"[2447 6760 2357 4358 6682 7108 2118 4133 2690 6190  876 2797 1679 1122
 1928  554 1102 1378 2945 3712 3291 1544  452  812 3811 6909 3238 4015
 3353 2781 7188 2173 1043 1876 3721 6411 2365 2253  619 3374]",943
248,0.42287051341291637,23,812,743,"[2447 6760 2357 4358 6682 7108 2118 4133 2690 6190  876 2797 1679 1122
 1928  554 1102 1378 2945 3712 3291 1544  452  743 3811 6909 3238 4015
 3353 2781 7188 2173 1043 1876 3721 6411 2365 2253  619 3374]",917
249,0.4221636250600939,31,2173,2174,"[2447 6760 2357 4358 6682 7108 2118 4133 2690 6190  876 2797 1679 1122
 1928  554 1102 1378 2945 3712 3291 1544  452  743 3811 6909 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",944
250,0.41691409737339713,11,2797,2724,"[2447 6760 2357 4358 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1102 1378 2945 3712 3291 1544  452  743 3811 6909 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",898
251,0.41757644656888643,19,3712,3713,"[2447 6760 2357 4358 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1102 1378 2945 3713 3291 1544  452  743 3811 6909 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",899
252,0.4171242480251289,19,3713,4294,"[2447 6760 2357 4358 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1102 1378 2945 4294 3291 1544  452  743 3811 6909 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",899
253,0.41611165152529894,3,4358,4645,"[2447 6760 2357 4645 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1102 1378 2945 4294 3291 1544  452  743 3811 6909 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",945
254,0.4169368946294704,25,6909,3784,"[2447 6760 2357 4645 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1102 1378 2945 4294 3291 1544  452  743 3811 3784 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",931
255,0.41646973213944255,16,1102,1247,"[2447 6760 2357 4645 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1247 1378 2945 4294 3291 1544  452  743 3811 3784 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",962
256,0.4153494355098478,16,1247,1178,"[2447 6760 2357 4645 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",962
257,0.4114181512573967,1,6760,6689,"[2447 6689 2357 4645 6682 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",913
258,0.413820879490468,4,6682,6837,"[2447 6689 2357 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",926
259,0.4127500150594221,2,2357,2288,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 4015
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",921
260,0.41286607418287735,27,4015,3803,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1928  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 3803
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",953
261,0.41311037484397317,14,1928,1858,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1858  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 3803
 3353 2781 7188 2174 1043 1876 3721 6411 2365 2253  619 3374]",958
262,0.41347933134895715,36,2365,1314,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1858  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3238 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",945
263,0.4136474330801234,26,3238,3169,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1858  554 1178 1378 2945 4294 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",975
264,0.4135226107911566,19,4294,4148,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1858  554 1178 1378 2945 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",935
265,0.4131930499619621,18,2945,2872,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1858  554 1178 1378 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",932
266,0.411948434468464,16,1178,1249,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1122
 1858  554 1249 1378 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",936
267,0.41190467701797456,13,1122,1050,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2724 1679 1050
 1858  554 1249 1378 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",958
268,0.41422136848473556,11,2724,2863,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2863 1679 1050
 1858  554 1249 1378 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",974
269,0.41410725317957453,17,1378,1308,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2863 1679 1050
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  619 3374]",954
270,0.41399532501385716,38,619,617,"[2447 6689 2288 4645 6837 7108 2118 4133 2690 6190  876 2863 1679 1050
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  617 3374]",963
271,0.4127741140311541,7,4133,6541,"[2447 6689 2288 4645 6837 7108 2118 6541 2690 6190  876 2863 1679 1050
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  617 3374]",1006
272,0.4098025323216611,0,2447,2513,"[2513 6689 2288 4645 6837 7108 2118 6541 2690 6190  876 2863 1679 1050
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 3803
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  617 3374]",1027
273,0.4100840439802078,27,3803,4013,"[2513 6689 2288 4645 6837 7108 2118 6541 2690 6190  876 2863 1679 1050
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  617 3374]",1036
274,0.41083817755041185,13,1050,978,"[2513 6689 2288 4645 6837 7108 2118 6541 2690 6190  876 2863 1679  978
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253  617 3374]",1007
275,0.41102533349486053,38,617,4205,"[2513 6689 2288 4645 6837 7108 2118 6541 2690 6190  876 2863 1679  978
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253 4205 3374]",1025
276,0.40951379507219,4,6837,548,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6190  876 2863 1679  978
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 1876 3721 6411 1314 2253 4205 3374]",960
277,0.41121763534951356,33,1876,2094,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6190  876 2863 1679  978
 1858  554 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3374]",992
278,0.41063473895510116,15,554,985,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6190  876 2863 1679  978
 1858  985 1249 1308 2872 4148 3291 1544  452  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3374]",946
279,0.40623372933566904,22,452,3746,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6190  876 2863 1679  978
 1858  985 1249 1308 2872 4148 3291 1544 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3374]",941
280,0.4060261497283423,9,6190,6837,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6837  876 2863 1679  978
 1858  985 1249 1308 2872 4148 3291 1544 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3374]",951
281,0.40697503275412367,39,3374,3445,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6837  876 2863 1679  978
 1858  985 1249 1308 2872 4148 3291 1544 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",981
282,0.4104449089587978,15,985,6047,"[2513 6689 2288 4645  548 7108 2118 6541 2690 6837  876 2863 1679  978
 1858 6047 1249 1308 2872 4148 3291 1544 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",970
283,0.41282676459054773,8,2690,452,"[2513 6689 2288 4645  548 7108 2118 6541  452 6837  876 2863 1679  978
 1858 6047 1249 1308 2872 4148 3291 1544 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",986
284,0.4123387250414686,20,3291,3293,"[2513 6689 2288 4645  548 7108 2118 6541  452 6837  876 2863 1679  978
 1858 6047 1249 1308 2872 4148 3293 1544 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",969
285,0.41154253340709535,21,1544,1402,"[2513 6689 2288 4645  548 7108 2118 6541  452 6837  876 2863 1679  978
 1858 6047 1249 1308 2872 4148 3293 1402 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",994
286,0.4110351091943213,10,876,877,"[2513 6689 2288 4645  548 7108 2118 6541  452 6837  877 2863 1679  978
 1858 6047 1249 1308 2872 4148 3293 1402 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",1002
287,0.4089853458951745,8,452,2692,"[2513 6689 2288 4645  548 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249 1308 2872 4148 3293 1402 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",998
288,0.4088155044032464,4,548,476,"[2513 6689 2288 4645  476 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249 1308 2872 4148 3293 1402 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",986
289,0.409115681294313,17,1308,380,"[2513 6689 2288 4645  476 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",958
290,0.41023405977739874,4,476,552,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3784 3169 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",989
291,0.40719514203163854,26,3169,1305,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3784 1305 4013
 3353 2781 7188 2174 1043 2094 3721 6411 1314 2253 4205 3445]",1011
292,0.4037455075187356,34,3721,3238,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3784 1305 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",963
293,0.41056430812049516,25,3784,3722,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1679  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1305 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",941
294,0.4116265999310481,12,1679,1753,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1305 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",953
295,0.4132617714251091,26,1305,1516,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",987
296,0.4128321363628158,18,2872,2874,"[2513 6689 2288 4645  552 7108 2118 6541 2692 6837  877 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",930
297,0.4131533758018378,8,2692,3643,"[2513 6689 2288 4645  552 7108 2118 6541 3643 6837  877 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",955
298,0.41168703357045844,9,6837,2692,"[2513 6689 2288 4645  552 7108 2118 6541 3643 2692  877 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",945
299,0.40976839190794256,4,552,475,"[2513 6689 2288 4645  475 7108 2118 6541 3643 2692  877 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",931
300,0.4102250009513462,10,877,552,"[2513 6689 2288 4645  475 7108 2118 6541 3643 2692  552 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",916
301,0.41089770443289597,9,2692,947,"[2513 6689 2288 4645  475 7108 2118 6541 3643  947  552 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",958
302,0.4121996800904656,7,6541,2761,"[2513 6689 2288 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2874 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",933
303,0.4125908845627657,18,2874,2872,"[2513 6689 2288 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",902
304,0.41655027148054746,1,6689,6760,"[2513 6760 2288 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 2094 3238 6411 1314 2253 4205 3445]",896
305,0.4154096933747505,33,2094,1884,"[2513 6760 2288 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3445]",946
306,0.41610562486784985,39,3445,3517,"[2513 6760 2288 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",913
307,0.41485307347722133,2,2288,2222,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3722 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",940
308,0.41239913754731783,25,3722,3653,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 3811 3653 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",877
309,0.4125700050009844,24,3811,2355,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 1858 6047 1249  380 2872 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",922
310,0.4119991753274673,14,1858,3739,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 3739 6047 1249  380 2872 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",937
311,0.4122084041555155,18,2872,2945,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1753  978
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",934
312,0.4102691712966523,12,1753,1829,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  978
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",903
313,0.41067594609298474,13,978,979,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1884 3238 6411 1314 2253 4205 3517]",912
314,0.41194962111378675,33,1884,1811,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1811 3238 6411 1314 2253 4205 3517]",941
315,0.41166450257179754,38,4205,4133,"[2513 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1811 3238 6411 1314 2253 4133 3517]",976
316,0.4166088409643578,0,2513,2515,"[2515 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7188 2174 1043 1811 3238 6411 1314 2253 4133 3517]",920
317,0.41780692899961747,30,7188,7331,"[2515 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7331 2174 1043 1811 3238 6411 1314 2253 4133 3517]",921
318,0.41785546029154286,30,7331,7260,"[2515 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7260 2174 1043 1811 3238 6411 1314 2253 4133 3517]",921
319,0.416597826357221,33,1811,1538,"[2515 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7260 2174 1043 1538 3238 6411 1314 2253 4133 3517]",924
320,0.4147838350945393,36,1314,1878,"[2515 6760 2222 4645  475 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7260 2174 1043 1538 3238 6411 1878 2253 4133 3517]",957
321,0.41650163303937116,4,475,1314,"[2515 6760 2222 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3739 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7260 2174 1043 1538 3238 6411 1878 2253 4133 3517]",911
322,0.4169422231436771,14,3739,3953,"[2515 6760 2222 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7260 2174 1043 1538 3238 6411 1878 2253 4133 3517]",923
323,0.4158094054727257,2,2222,2292,"[2515 6760 2292 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7260 2174 1043 1538 3238 6411 1878 2253 4133 3517]",935
324,0.4153592535621129,30,7260,7330,"[2515 6760 2292 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 1402 3746  743 2355 3653 1516 4013
 3353 2781 7330 2174 1043 1538 3238 6411 1878 2253 4133 3517]",930
325,0.4144106151588615,21,1402,7052,"[2515 6760 2292 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1516 4013
 3353 2781 7330 2174 1043 1538 3238 6411 1878 2253 4133 3517]",885
326,0.4161769878255316,27,4013,1478,"[2515 6760 2292 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1516 1478
 3353 2781 7330 2174 1043 1538 3238 6411 1878 2253 4133 3517]",904
327,0.4172422349207282,26,1516,1929,"[2515 6760 2292 4645 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7330 2174 1043 1538 3238 6411 1878 2253 4133 3517]",951
328,0.41847392567264347,3,4645,4576,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6047 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7330 2174 1043 1538 3238 6411 1878 2253 4133 3517]",956
329,0.41746746832967,15,6047,6048,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7330 2174 1043 1538 3238 6411 1878 2253 4133 3517]",1015
330,0.4209567152677545,31,2174,1957,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7330 1957 1043 1538 3238 6411 1878 2253 4133 3517]",1004
331,0.4224931447366096,37,2253,2254,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7330 1957 1043 1538 3238 6411 1878 2254 4133 3517]",995
332,0.4210521771070903,30,7330,7186,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7186 1957 1043 1538 3238 6411 1878 2254 4133 3517]",976
333,0.4212732745872195,38,4133,4135,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7186 1957 1043 1538 3238 6411 1878 2254 4135 3517]",1047
334,0.4151517000422674,37,2254,2393,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 1929 1478
 3353 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",1006
335,0.4137765015682223,26,1929,6471,"[2515 6760 2292 4576 1314 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 6471 1478
 3353 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",948
336,0.41564675843486687,4,1314,1171,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1829  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 6471 1478
 3353 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",948
337,0.4165887043582416,12,1829,1898,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1898  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 6471 1478
 3353 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",924
338,0.41565332545687894,28,3353,3212,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1898  979
 3953 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 6471 1478
 3212 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",962
339,0.41683507075848686,14,3953,3881,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1898  979
 3881 6048 1249  380 2945 4148 3293 7052 3746  743 2355 3653 6471 1478
 3212 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",988
340,0.4178077096858137,22,3746,1857,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1898  979
 3881 6048 1249  380 2945 4148 3293 7052 1857  743 2355 3653 6471 1478
 3212 2781 7186 1957 1043 1538 3238 6411 1878 2393 4135 3517]",975
341,0.41971794836337784,33,1538,1472,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1898  979
 3881 6048 1249  380 2945 4148 3293 7052 1857  743 2355 3653 6471 1478
 3212 2781 7186 1957 1043 1472 3238 6411 1878 2393 4135 3517]",960
342,0.4193991887930858,12,1898,1969,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1969  979
 3881 6048 1249  380 2945 4148 3293 7052 1857  743 2355 3653 6471 1478
 3212 2781 7186 1957 1043 1472 3238 6411 1878 2393 4135 3517]",969
343,0.4213134477694544,30,7186,7329,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2863 1969  979
 3881 6048 1249  380 2945 4148 3293 7052 1857  743 2355 3653 6471 1478
 3212 2781 7329 1957 1043 1472 3238 6411 1878 2393 4135 3517]",980
344,0.4195472811864569,11,2863,2865,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2865 1969  979
 3881 6048 1249  380 2945 4148 3293 7052 1857  743 2355 3653 6471 1478
 3212 2781 7329 1957 1043 1472 3238 6411 1878 2393 4135 3517]",974
345,0.4195842689741568,15,6048,6046,"[2515 6760 2292 4576 1171 7108 2118 2761 3643  947  552 2865 1969  979
 3881 6046 1249  380 2945 4148 3293 7052 1857  743 2355 3653 6471 1478
 3212 2781 7329 1957 1043 1472 3238 6411 1878 2393 4135 3517]",1012
