nearest_time,station_count,incident_freq,efficiency,expected_served
879.6,0,0.0,0.018453659593487656,0.0
753.3,0,0.0,0.017146973512790705,0.0
637.7,2,0.0,0.014849156423516797,0.0
776.1,0,0.0,0.01915152494682099,0.0
829.0,0,0.0,0.018453659593487656,0.0
895.1,0,0.0,0.018453659593487656,0.0
958.2,0,0.0,0.018453659593487656,0.0
1195.9,0,0.0,0.018453659593487656,0.0
1104.4,0,0.0,0.018453659593487656,0.0
1281.0,0,0.0,0.018453659593487656,0.0
1037.0,0,0.0,0.018453659593487656,0.0
946.7,0,0.0,0.018453659593487656,0.0
974.6,0,0.0,0.018453659593487656,0.0
887.5,0,0.0,0.018453659593487656,0.0
1052.0,0,0.0,0.018453659593487656,0.0
996.6,0,0.0,0.018453659593487656,0.0
1081.7,0,0.0,0.018453659593487656,0.0
975.7,0,0.0,0.018453659593487656,0.0
886.8,0,0.0,0.018453659593487656,0.0
1078.9,0,0.0,0.018453659593487656,0.0
908.4,0,0.0,0.018453659593487656,0.0
840.8,0,0.0,0.018453659593487656,0.0
653.2,2,0.0,0.014849156423516797,0.0
623.0,2,0.0,0.015594544414355956,0.0
665.9,2,0.0,0.014849156423516797,0.0
737.5,1,0.0,0.015090016064649532,0.0
714.0,1,0.0,0.01572678334154045,0.0
620.8,1,0.0,0.01569149298980149,0.0
594.7,1,0.0,0.01670686304640488,0.0
585.2,1,0.0,0.017783154758111222,0.0
575.0,1,0.0,0.017913037040294944,0.0
656.8,1,0.0,0.014616623813184551,0.0
382.5,3,0.0,0.2795570678604756,0.0
306.7,3,0.0,0.17992368637248735,0.0
380.8,3,0.0,0.26743106244712095,0.0
377.9,3,0.0,0.25032622215289846,0.0
338.7,2,0.0,0.15259629621372572,0.0
332.6,3,0.0,0.13119925267335641,0.0
308.2,3,0.0,0.16638900389557412,0.0
324.8,3,3.4165023898434215e-06,0.019787079904740653,6.760260578256918e-08
346.5,3,1.708251194921711e-05,0.1177977692393066,2.0122818006215746e-06
435.4,3,1.708251194921711e-05,0.06281575925405702,1.0730509580565743e-06
460.3,3,6.491354540702501e-05,0.05491647147076157,3.5648228644108746e-06
523.2,3,1.708251194921711e-05,0.03387406947673668,5.786541966049648e-07
628.3,3,0.0,0.04953310439035163,0.0
569.5,3,0.0,0.05590639491455562,0.0
584.0,3,0.0,0.055936391133060884,0.0
685.9,2,0.0,0.01482790569520603,0.0
656.3,3,0.0,0.03953789699399542,0.0
603.0,4,0.0,0.06104737995251595,0.0
591.5,4,0.0,0.055066357322711104,0.0
625.5,2,0.0,0.021855695871708318,0.0
665.3,1,0.0,0.014616623813184551,0.0
701.2,1,0.0,0.014595373084873785,0.0
654.5,2,0.0,0.014849156423516797,0.0
704.0,1,0.0,0.014595373084873785,0.0
527.5,1,0.0,0.018964725215443148,0.0
631.5,1,6.833004779686843e-06,0.014436318047770683,9.864343022149651e-08
510.2,1,0.00013666009559373687,0.050489663796528084,6.899922280929164e-06
523.6,1,9.566206691561581e-05,0.033547458082275244,3.2092191799154308e-06
556.2,1,3.416502389843422e-05,0.06995070242256589,2.389867419979224e-06
903.7,0,4.4414531067964485e-05,0.03549003890292086,1.5762734354570466e-06
595.7,1,4.7831033457807905e-05,0.016739032548771668,8.006452258916332e-07
587.9,1,3.758152628827764e-05,0.04285439552714098,1.6105335920714963e-06
553.8,1,3.758152628827764e-05,0.016404376778837226,6.165015171566824e-07
520.0,1,2.049901433906053e-05,0.10031460732235653,2.056350573918213e-06
728.0,1,0.0,0.015602836577982861,0.0
611.9,1,0.0,0.016586135574459607,0.0
674.0,1,0.0,0.016207094699873782,0.0
715.6,1,0.0,0.01587155120449283,0.0
675.0,1,0.0,0.016207094699873782,0.0
